instance_id,source_row_1_based,org,dest,days,level,people_number,budget,local_constraint,constraint_signature,reference_size_quartile,reference_chars,reference_items,query
travelplanner_test_0453,453,San Antonio,California,5,medium,2,7500,"{""cuisine"": null, ""house rule"": null, ""room type"": ""shared room"", ""transportation"": null}",room type,1,24173,124,"Can you construct a 5-day trip plan for two people starting from San Antonio and visiting 2 cities in California? This journey will occur from March 14th to March 18th, 2022. Our budget is set to $7,500. We are also willing to stay in shared rooms for our accommodations."
travelplanner_test_0454,454,San Jose,Hawaii,5,medium,7,25700,"{""cuisine"": null, ""house rule"": null, ""room type"": ""private room"", ""transportation"": null}",room type,4,34150,174,"Could you create a travel plan? This should be a 5-day trip for a group of 7 people originating from San Jose and visiting 2 cities in Hawaii. The travel dates we are considering are from March 7th to March 11th, 2022. We have budgeted $25,700 for this trip. Our accommodation preference is for private rooms."
travelplanner_test_0459,459,Charlottesville,Georgia,5,medium,2,3800,"{""cuisine"": null, ""house rule"": ""visitors"", ""room type"": null, ""transportation"": null}",house rule,3,26931,146,"I need assistance in creating a travel plan for two people, traveling from Charlottesville to Georgia. We intend to visit 2 different cities over a period of 5 days, from March 20th to March 24th, 2022. Our budget for this trip is $3,800. We're expecting our accommodations to allow visitors as per the house rules."
travelplanner_test_0462,462,Bloomington,Michigan,5,medium,7,15900,"{""cuisine"": null, ""house rule"": ""visitors"", ""room type"": null, ""transportation"": null}",house rule,1,24543,131,"Could you create a 5-day adventure itinerary for a group of 7, beginning in Bloomington and leading to the exploration of 2 cities in Michigan, from March 17th to March 21st, 2022? We have a total budget of $15,900 and require accommodations that welcome visitors."
travelplanner_test_0467,467,Baltimore,Virginia,5,medium,2,2900,"{""cuisine"": null, ""house rule"": null, ""room type"": ""entire room"", ""transportation"": null}",room type,3,26796,139,"Could you please formulate a 5-day travel plan for two individuals traveling from Baltimore to visit 2 distinct cities in Virginia, from March 1st to March 5th, 2022? Our preference is to have entire rooms for our accommodations, with a budget ceiling of $2,900."
travelplanner_test_0475,475,Moline,Florida,5,medium,2,3000,"{""cuisine"": null, ""house rule"": ""smoking"", ""room type"": null, ""transportation"": null}",house rule,1,24682,133,"Can you organize a five-day journey for two people, departing from Moline and visiting two cities in Florida from March 18th to March 22nd, 2022? We have a budget of $3,000, and we require accommodations that allow smoking."
travelplanner_test_0476,476,St. Cloud,Florida,5,medium,7,25500,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": null, ""transportation"": null}",house rule,3,27491,145,"Could you create a 5-day travel itinerary for a group of 7 from St. Cloud, planning to visit 2 cities in Florida from March 17th to March 21st, 2022? We have a budget of $25,500. Please note, our accommodations should be suitable for children under 10."
travelplanner_test_0479,479,Bozeman,California,5,medium,7,6700,"{""cuisine"": [""American"", ""French""], ""house rule"": null, ""room type"": null, ""transportation"": null}",cuisine,2,25246,133,"Could you suggest a 5-day travel itinerary for a group of 7 departing from Bozeman and visiting 2 cities in California? We'll be traveling from March 14th to March 18th, 2022, and our maximum budget is now set at $6,700. For dining, we are particularly interested in French and American cuisines."
travelplanner_test_0481,481,Fort Wayne,North Carolina,5,medium,2,6100,"{""cuisine"": null, ""house rule"": null, ""room type"": ""not shared room"", ""transportation"": null}",room type,2,26479,134,"Could you please create a travel plan that starts in Fort Wayne and covers 2 cities in North Carolina? This plan would be for a 5-day trip from March 12th to March 16th, 2022, for two people, with a total budget of $6,100. For our overnight stays, we would prefer accommodations that are not shared rooms."
travelplanner_test_0482,482,Dayton,Pennsylvania,5,medium,4,7200,"{""cuisine"": null, ""house rule"": null, ""room type"": ""private room"", ""transportation"": null}",room type,2,25054,137,"Can you provide a 5-day travel plan for 4 people departing from Dayton and visiting 2 cities in Pennsylvania from March 26th to March 30th, 2022? Our budget is $7,200, and we prefer to stay in private rooms."
travelplanner_test_0483,483,St. Louis,Nebraska,5,medium,3,7000,"{""cuisine"": [""Italian"", ""French""], ""house rule"": null, ""room type"": null, ""transportation"": null}",cuisine,2,26472,145,"Can you help formulate a 5-day travel plan for a party of 3? We're starting from St. Louis and plan to visit 2 cities in Nebraska from March 19th to March 23rd, 2022. Our budget is set at $7,000. During our trip, we'd like to enjoy some French and Italian cuisines."
travelplanner_test_0485,485,Richmond,Massachusetts,5,medium,2,5300,"{""cuisine"": null, ""house rule"": null, ""room type"": ""private room"", ""transportation"": null}",room type,4,28678,154,"Please help me create a 5-day travel itinerary for two people, starting in Richmond and visiting two cities in Massachusetts. The travel dates are from March 26th to March 30th, 2022. The budget for this trip is set at $5,300 and we'd prefer to have private rooms for our accommodation."
travelplanner_test_0486,486,Philadelphia,Missouri,5,medium,4,9000,"{""cuisine"": [""Chinese"", ""American""], ""house rule"": null, ""room type"": null, ""transportation"": null}",cuisine,3,28574,148,"I need assistance in creating a 5-day travel plan for a group of 4 people. Our group will be traveling from Philadelphia to visit 2 cities in Missouri from March 5th, 2022, to March 9th, 2022. We have a budget of $9,000 for this trip. During our stay, we would love to enjoy Chinese and American cuisines."
travelplanner_test_0487,487,Detroit,Utah,5,medium,2,6500,"{""cuisine"": [""Italian"", ""Mediterranean""], ""house rule"": null, ""room type"": null, ""transportation"": null}",cuisine,1,23231,123,"Could you create a 5-day travel plan for two people leaving from Detroit and intending to visit 2 cities in Utah from the 7th to the 11th of March, 2022, with a budget of $6,500? We'd love to enjoy Italian and Mediterranean cuisine during our stay."
travelplanner_test_0490,490,Nashville,Louisiana,5,medium,3,5800,"{""cuisine"": null, ""house rule"": null, ""room type"": ""entire room"", ""transportation"": null}",room type,4,28861,150,"Could you devise a 5-day travel itinerary for a group of 3, initiating in Nashville, with the goal of visiting 2 cities in Louisiana from March 13th to March 17th, 2022? Our budget allows for up to $5,800. We prefer entire rooms for our accommodations during this trip."
travelplanner_test_0497,497,Oakland,Washington,5,medium,2,3400,"{""cuisine"": null, ""house rule"": ""smoking"", ""room type"": null, ""transportation"": null}",house rule,4,30486,158,"Could you formulate a 5-day travel plan for two individuals, beginning in Oakland and visiting two cities in Washington. The journey would take place from March 23rd to March 27th, 2022. We have allocated a budget of $3,400 for this trip. As for accommodations, it is critical that the places allow smoking."
travelplanner_test_0498,498,Fresno,Arizona,5,medium,2,3900,"{""cuisine"": null, ""house rule"": null, ""room type"": ""entire room"", ""transportation"": null}",room type,1,24635,131,"Could you craft a 5-day travel plan for 2 people, with the journey beginning in Fresno and encompassing 2 cities in Arizona from March 3rd to March 7th, 2022? Our budget is set at $3,900 for this trip. We require accommodations that should ideally be entire rooms."
travelplanner_test_0502,502,Syracuse,Tennessee,5,medium,2,1700,"{""cuisine"": null, ""house rule"": null, ""room type"": ""not shared room"", ""transportation"": null}",room type,1,23767,120,"Could you propose a 5-day travel itinerary for 2 people, beginning in Syracuse and visiting 2 cities in Tennessee from March 24th to March 28th, 2022? Our maximum budget is now $1,700. For our lodgings, we require rooms that are not shared with others."
travelplanner_test_0503,503,Grand Rapids,Texas,5,medium,2,6600,"{""cuisine"": [""Italian"", ""Indian""], ""house rule"": null, ""room type"": null, ""transportation"": null}",cuisine,3,26790,142,"Could you organize a 5-day journey for a pair, traveling from Grand Rapids to Texas from March 22nd to March 26th, 2022? We plan to visit 2 cities within Texas. With a revised budget of $6,600, we have a preference for Italian and Indian cuisines and would appreciate dining at establishments that offer these options."
travelplanner_test_0504,504,Sarasota,Texas,5,medium,5,9600,"{""cuisine"": [""Chinese"", ""Mediterranean""], ""house rule"": null, ""room type"": null, ""transportation"": null}",cuisine,4,39124,207,"Could you help craft a 5-day travel itinerary for a group of 5, starting from Sarasota to visit 2 cities in Texas from March 27th to March 31st, 2022? Our budget is around $9,600. Regarding meals, we enjoy both Chinese and Mediterranean cuisines. We are also uncertain about the number of accommodations needed, so please consider arrangements for multiple rooms."
travelplanner_test_0518,518,Fort Lauderdale,Wisconsin,5,medium,2,2100,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": null, ""transportation"": null}",house rule,2,26178,138,"Could you provide a 5-day travel plan for 2 people from Fort Lauderdale to visit 2 cities in Wisconsin, with travel dates from March 18th to March 22nd, 2022? Our budget is now $2,100 and we need the accommodations to be suitable for children under 10 years old."
travelplanner_test_0525,525,Cedar Rapids,Michigan,5,medium,2,2200,"{""cuisine"": [""Mexican"", ""French""], ""house rule"": null, ""room type"": null, ""transportation"": null}",cuisine,1,24562,131,"Could you assist in creating a 5-day travel plan for two individuals, starting in Cedar Rapids and visiting two distinct cities in Michigan from March 9th to March 13th, 2022? We have a budget of $2,200. In terms of cuisine, we are particularly interested in sampling French and Mexican foods during our journey."
travelplanner_test_0526,526,Hartford,North Carolina,5,medium,3,6100,"{""cuisine"": null, ""house rule"": ""pets"", ""room type"": null, ""transportation"": null}",house rule,3,27170,137,"Can you help in designing a 5-day travel itinerary for 3 people? We are starting from Hartford and wish to visit 2 cities in North Carolina from March 11th to March 15th in 2022. Our budget is $6,100. Please note, we'll be bringing our pets along, so it is important that our accommodations are pet-friendly."
travelplanner_test_0536,536,Nashville,Virginia,5,medium,7,13200,"{""cuisine"": null, ""house rule"": null, ""room type"": ""entire room"", ""transportation"": null}",room type,3,27658,146,"Please create a 5-day itinerary for 7 people traveling from Nashville to visit 2 cities in Virginia from March 16th to March 20th, 2022. They have a budget of $13,200. For their stay, they require accommodations with entire rooms to themselves."
travelplanner_test_0537,537,Los Angeles,Washington,5,medium,2,3000,"{""cuisine"": [""Italian"", ""Indian""], ""house rule"": null, ""room type"": null, ""transportation"": null}",cuisine,4,29172,148,"Could you devise a 5-day travel plan for 2 individuals starting from Los Angeles and venturing to two cities in Washington from March 11th to March 15th, 2022? Our budget is $3,000. We would like to explore Italian and Indian cuisines during our trip."
